1611836953.364842,1611836953.643116,0.2782740592956543
1611836953.643748,1611836953.895301,0.2515530586242676
1611836953.896061,1611836954.071589,0.17552804946899414
1611836954.072171,1611836954.23011,0.15793895721435547
1611836954.230719,1611836954.312504,0.08178496360778809
1611836954.313364,1611836954.541601,0.22823691368103027
1611836954.542682,1611836954.733983,0.1913011074066162
1611836954.734718,1611836954.901139,0.16642093658447266
1611836954.901898,1611836954.982136,0.08023810386657715
1611836954.983235,1611836955.204532,0.221297025680542
1611836955.206277,1611836955.406789,0.20051217079162598
1611836955.407464,1611836955.565107,0.15764307975769043
1611836955.566059,1611836955.626187,0.060127973556518555
1611836955.627051,1611836955.705907,0.07885599136352539
1611836955.707234,1611836955.93298,0.22574615478515625
1611836955.934247,1611836956.09017,0.15592288970947266
1611836956.091057,1611836956.184531,0.09347391128540039
1611836956.185777,1611836956.38717,0.20139312744140625
1611836956.388114,1611836956.592808,0.20469403266906738
1611836956.594116,1611836956.74332,0.14920401573181152
1611836956.743899,1611836956.815943,0.07204389572143555
1611836956.816785,1611836956.884688,0.06790280342102051
1611836956.885269,1611836956.977704,0.09243512153625488
1611836956.978597,1611836957.187864,0.20926713943481445
1611836957.188762,1611836957.386213,0.19745111465454102
1611836957.386805,1611836957.583415,0.1966099739074707
1611836957.583999,1611836957.802399,0.2184000015258789
1611836957.803599,1611836957.954719,0.15111994743347168
1611836957.955378,1611836958.018114,0.06273603439331055
1611836958.019074,1611836958.105993,0.08691906929016113
1611836958.106917,1611836958.319717,0.2128000259399414
1611836958.320704,1611836958.475695,0.15499091148376465
1611836958.476653,1611836958.553882,0.07722878456115723
1611836958.554736,1611836958.617456,0.06272006034851074
1611836958.618142,1611836958.723682,0.10554003715515137
1611836958.724778,1611836958.876724,0.1519460678100586
1611836958.877341,1611836958.95287,0.07552886009216309
1611836958.953737,1611836959.02534,0.07160305976867676
1611836959.026062,1611836959.080332,0.054270029067993164
1611836959.080989,1611836959.164732,0.08374309539794922
1611836959.169135,1611836959.378422,0.20928692817687988
1611836959.383683,1611836959.597581,0.2138979434967041
1611836959.598527,1611836959.751586,0.1530590057373047
1611836959.752597,1611836959.826946,0.07434892654418945
1611836959.828542,1611836959.883725,0.05518293380737305
1611836959.884907,1611836959.966566,0.08165907859802246
1611836959.967161,1611836960.023463,0.05630207061767578
1611836960.02415,1611836960.091914,0.0677640438079834
1611836960.092635,1611836960.164875,0.07224011421203613
1611836960.165648,1611836960.220497,0.05484890937805176
1611836960.22115,1611836960.294752,0.07360196113586426
1611836960.295983,1611836960.359174,0.06319093704223633
1611836960.360139,1611836960.415704,0.05556511878967285
1611836960.416732,1611836960.491824,0.07509183883666992
1611836960.492424,1611836960.553562,0.06113791465759277
1611836960.554421,1611836960.625618,0.0711970329284668
1611836960.626465,1611836960.684729,0.05826401710510254
1611836960.685569,1611836960.756683,0.07111406326293945
1611836960.757294,1611836960.827648,0.07035398483276367
1611836960.828617,1611836960.884035,0.05541801452636719
1611836960.884982,1611836960.954897,0.0699148178100586
1611836960.955766,1611836961.010942,0.0551760196685791
1611836961.011793,1611836961.096995,0.08520221710205078
1611836961.098901,1611836961.16646,0.06755900382995605
1611836961.167217,1611836961.224096,0.05687904357910156
1611836961.225224,1611836961.372875,0.14765095710754395
1611836961.373408,1611836961.581758,0.20834994316101074
1611836961.582468,1611836961.789777,0.20730900764465332
1611836961.790678,1611836961.99243,0.2017519474029541
1611836961.998163,1611836962.150392,0.15222907066345215
1611836962.151417,1611836962.230594,0.0791769027709961
1611836962.231235,1611836962.321275,0.09003996849060059
1611836962.32319,1611836962.480784,0.1575939655303955
1611836962.482078,1611836962.549196,0.06711792945861816
1611836962.549906,1611836962.629595,0.07968902587890625
1611836962.630547,1611836962.689542,0.05899500846862793
