102,173,144
105,174,145
104,173,144
102,172,145
103,174,147
104,175,148
104,175,148
103,174,147
103,174,147
103,174,147
102,172,145
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
102,172,145
103,174,147
102,172,145
102,172,145
103,174,147
102,172,145
102,172,145
104,175,148
103,174,147
102,172,145
104,175,148
102,172,145
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
104,175,148
103,174,147
103,174,147
102,172,145
101,172,143
102,173,144
102,172,145
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,145
102,173,144
102,173,144
102,173,144
102,173,144
102,173,144
103,174,145
103,174,145
104,176,146
103,174,145
104,176,146
103,174,145
103,174,147
101,171,144
103,174,145
102,173,144
102,173,144
102,173,144
102,173,144
103,174,145
101,175,145
102,176,146
102,176,146
100,174,144
100,174,144
101,175,145
101,175,145
101,175,145
102,176,146
101,175,145
100,174,144
100,174,144
100,174,142
101,176,143
102,177,145
102,177,145
101,175,145
102,176,146
102,177,145
101,176,143
101,175,145
101,175,145
101,175,145
100,174,144
103,175,143
103,175,143
103,175,143
103,175,143
103,175,143
104,176,145
101,175,145
101,175,145
102,177,145
102,177,145
102,174,142
103,175,143
103,174,145
104,176,146
101,175,145
102,176,146
103,174,145
104,176,146
104,176,146
104,176,146
102,176,146
102,176,146
102,176,146
104,177,147
102,176,146
102,176,146
104,176,146
104,176,146
106,177,147
104,176,146
104,176,146
104,176,146
104,176,146
106,177,147
104,175,148
106,176,149
106,176,149
106,176,149
106,177,147
104,176,146
104,176,145
106,177,146
104,176,145
104,176,145
106,177,147
103,174,145
103,174,145
103,174,145
104,176,146
103,174,145
104,176,146
106,177,147
104,175,148
104,175,148
106,176,149
106,176,149
104,176,149
104,176,149
104,175,148
107,177,150
106,176,149
107,177,150
108,178,151
107,177,150
106,177,147
107,178,148
108,179,150
107,178,148
106,177,147
107,178,148
107,178,148
107,178,148
107,177,150
107,177,150
105,177,150
104,176,149
102,176,146
105,178,148
106,177,147
107,178,148
107,178,148
106,177,147
107,177,150
106,176,149
105,178,148
105,178,148
107,181,151
105,178,148
106,179,150
106,179,150
106,179,150
106,179,150
106,179,151
106,179,151
106,179,151
106,179,151
106,177,147
108,179,150
105,178,148
106,179,150
105,178,148
106,179,150
107,181,151
107,181,151
106,179,151
107,180,152
107,181,151
105,178,148
107,180,152
106,179,151
106,179,150
106,179,150
106,179,151
107,180,152
107,180,152
107,180,152
107,180,152
107,180,152
107,180,152
108,181,154
107,180,152
108,181,154
108,181,154
108,181,154
107,180,152
108,181,154
107,180,152
108,181,154
108,180,155
107,179,154
108,180,155
108,180,155
107,180,152
107,180,152
107,180,152
108,181,154
107,180,152
108,181,154
108,181,154
108,181,154
108,180,155
108,180,155
107,179,154
108,180,155
108,180,155
107,179,154
107,180,152
107,180,152
108,180,155
107,179,154
108,180,155
106,178,153
109,182,155
107,180,152
107,182,155
107,182,155
107,180,152
108,181,154
108,181,154
109,182,155
109,182,155
108,181,154
108,181,154
107,180,152
108,181,154
109,182,155
108,181,154
108,181,154
108,181,154
108,181,154
109,182,155
108,181,154
109,182,155
108,181,154
110,181,154
111,182,155
109,182,155
109,182,155
108,181,154
109,182,155
107,181,151
109,183,153
109,182,155
108,181,154
109,183,153
109,183,153
109,182,155
109,182,155
108,181,154
108,181,154
109,182,155
109,182,155
109,183,153
109,183,153
108,182,152
109,183,153
108,182,152
108,182,152
108,182,152
108,182,152
106,180,148
107,181,149
108,183,150
107,181,149
109,183,153
109,183,153
108,182,152
109,183,153
108,182,152
108,182,152
109,183,153
108,182,152
111,182,153
110,181,152
110,181,152
110,181,152
109,183,153
111,184,154
111,184,154
111,184,154
109,183,153
111,184,154
110,181,152
110,181,152
110,181,152
111,182,153
110,181,152
111,182,153
110,181,152
111,182,153
110,181,152
110,181,152
111,184,154
111,184,154
111,182,153
111,182,153
113,184,154
113,184,154
111,182,153
113,184,154
111,182,153
113,184,154
110,181,152
113,184,154
111,184,154
111,184,154
111,184,154
111,184,154
111,184,154
108,182,152
111,184,154
109,183,153
109,183,153
109,183,153
108,183,150
109,184,152
111,185,153
108,183,150
112,186,154
108,183,150
111,185,153
112,186,154
111,185,153
108,183,150
111,186,151
111,186,151
109,184,152
111,185,153
114,185,155
113,184,154
111,182,153
111,182,153
111,183,152
113,184,153
111,185,153
108,183,150
113,184,154
114,185,155
113,184,154
113,184,154
113,184,154
113,184,154
111,183,152
113,184,153
114,185,155
113,184,154
111,182,153
111,182,153
111,183,152
111,183,152
111,182,153
113,184,154
111,182,153
111,182,153
114,185,155
113,184,154
111,182,153
110,181,152
111,182,153
111,182,153
111,182,155
110,181,154
109,179,152
108,178,151
110,179,150
109,177,148
106,177,147
106,177,147
104,176,146
102,173,144
104,173,144
103,172,143
105,170,144
105,170,144
103,168,142
103,168,142
103,168,142
99,165,138
99,165,138
96,161,135
100,161,133
97,159,131
96,157,131
95,156,130
96,156,133
94,154,131
93,153,130
91,151,128
91,153,130
88,151,127
87,146,125
84,144,123
83,140,118
83,140,118
83,140,118
81,138,116
78,137,112
77,135,110
76,134,109
73,131,106
74,131,109
71,129,106
68,125,104
68,125,104
62,121,102
62,121,102
27,84,71
133,190,177
96,167,131
97,168,132
99,167,134
101,169,136
100,167,136
101,169,138
101,169,138
104,171,140
102,171,140
103,172,141
103,172,141
102,171,140
102,171,140
103,172,141
103,172,141
103,172,141
104,174,142
105,175,143
104,174,142
104,174,142
104,174,142
105,175,143
105,175,143
105,175,143
105,174,145
105,174,145
107,174,145
107,174,145
106,175,146
105,174,145
106,175,146
105,174,145
106,176,145
105,175,143
106,175,146
105,174,145
107,174,145
107,174,145
107,174,145
108,175,146
107,173,147
107,173,147
106,175,146
106,175,146
104,176,146
103,174,145
102,173,144
102,173,144
105,173,147
106,174,148
108,175,149
106,174,148
104,172,145
106,174,148
106,175,146
106,175,146
105,173,147
106,174,148
106,174,148
105,173,147
104,176,146
103,174,145
103,174,145
104,176,146
103,174,145
102,173,144
103,174,145
103,174,145
104,176,146
104,176,146
104,176,146
103,174,145
103,175,143
103,175,143
104,176,145
103,175,143
106,176,145
106,176,145
105,174,145
105,174,145
104,176,146
104,176,146
103,174,145
103,174,145
103,175,143
102,174,142
103,175,143
103,175,143
103,175,143
102,174,142
104,176,145
104,176,145
103,174,145
104,176,146
106,177,147
103,174,145
104,176,145
102,174,142
102,174,142
103,175,143
102,173,144
103,174,145
102,173,144
102,173,144
102,174,142
103,175,143
103,175,143
104,176,145
103,174,147
103,174,147
102,173,144
102,173,144
105,175,143
105,175,143
102,174,142
102,174,142
103,174,145
103,174,145
103,174,145
102,173,144
102,173,144
102,173,144
102,173,144
102,173,144
101,173,141
103,175,143
102,173,144
102,173,144
104,176,145
102,174,142
104,174,142
104,174,142
105,174,145
105,174,145
104,173,144
104,173,144
105,175,143
106,176,145
104,174,142
104,174,142
104,174,142
104,174,142
102,174,142
103,175,143
103,174,145
102,173,144
102,173,144
102,173,144
103,172,143
104,173,144
104,173,144
105,174,145
103,174,145
102,173,144
103,174,145
104,176,146
102,174,142
102,174,142
102,174,142
101,173,141
104,173,144
104,173,144
103,174,145
102,173,144
103,174,147
103,174,147
103,174,147
104,175,148
103,174,147
103,174,147
104,176,146
104,176,146
102,173,144
103,174,145
103,174,145
103,174,145
104,176,146
103,174,145
103,174,145
103,174,145
102,174,142
103,175,143
102,173,144
102,173,144
103,174,145
103,174,145
103,174,145
102,173,144
103,174,145
103,174,145
103,174,147
103,174,147
102,173,144
102,173,144
104,173,144
104,173,144
102,172,145
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
104,175,148
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
104,175,148
104,175,148
103,174,147
102,172,145
103,174,147
104,175,148
103,174,147
102,172,145
102,172,145
102,172,145
103,174,147
103,174,147
102,172,145
102,172,145
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
104,175,148
104,175,148
103,174,147
104,175,148
103,174,147
104,175,148
102,172,145
102,173,144
103,174,145
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
104,175,148
104,175,148
103,174,147
102,173,144
103,174,145
104,176,146
104,176,146
103,174,145
103,174,145
103,174,145
103,174,145
103,174,145
104,176,146
103,174,145
103,174,145
106,176,149
104,175,148
104,176,146
103,174,145
103,174,145
102,173,144
103,174,145
103,174,145
101,175,145
101,175,145
101,175,145
101,175,145
101,175,145
102,176,146
101,175,145
101,175,145
102,176,146
101,175,145
101,175,145
101,175,145
101,176,143
100,174,142
102,177,145
101,176,143
101,175,145
102,176,146
104,178,146
102,177,145
101,175,145
101,175,145
101,175,145
101,175,145
104,176,145
103,175,143
103,175,143
103,175,143
103,175,143
102,174,142
101,175,145
102,176,146
101,176,143
101,176,143
104,176,145
106,177,146
104,176,146
104,176,146
102,176,146
102,176,146
104,176,146
104,176,146
104,176,146
104,176,146
104,177,147
102,176,146
102,176,146
105,178,148
102,176,146
102,176,146
104,176,146
104,176,146
104,176,146
104,176,146
104,176,146
104,176,146
104,176,146
104,176,146
104,175,148
104,175,148
104,175,148
104,175,148
106,177,147
106,177,147
104,176,145
106,177,146
104,176,145
106,177,146
106,177,147
104,176,146
104,176,146
104,176,146
106,177,147
107,178,148
104,176,146
104,176,146
107,177,150
106,176,149
106,176,149
106,176,149
105,177,150
104,176,149
106,176,149
108,178,151
107,177,150
107,177,150
106,176,149
107,177,150
108,179,150
107,178,148
108,179,150
107,178,148
107,178,148
108,179,150
109,180,151
108,179,150
108,178,151
108,178,151
106,179,151
105,177,150
105,178,148
105,178,148
107,178,148
106,177,147
107,178,148
106,177,147
108,178,151
107,177,150
105,178,148
106,179,150
107,181,151
105,178,148
106,179,150
105,178,148
106,179,150
107,181,151
106,179,151
105,177,150
106,179,151
106,179,151
108,179,150
108,179,150
106,179,150
107,181,151
106,179,150
106,179,150
107,181,151
106,179,150
106,179,151
106,179,151
107,181,151
107,181,151
106,179,151
106,179,151
107,181,151
108,182,152
108,181,154
107,180,152
107,180,152
107,180,152
106,179,151
106,179,151
106,179,151
106,179,151
107,180,152
108,181,154
108,181,154
108,181,154
107,180,152
109,182,155
108,181,154
108,181,154
108,180,155
108,180,155
109,181,156
107,179,154
107,180,152
107,180,152
107,180,152
107,180,152
108,181,154
108,181,154
107,180,152
108,181,154
107,179,154
108,180,155
108,180,155
108,180,155
108,180,155
108,180,155
108,181,154
107,180,152
107,179,154
108,180,155
108,180,155
108,180,155
108,181,154
108,181,154
107,182,155
107,182,155
109,182,155
108,181,154
108,181,154
108,181,154
108,181,154
109,182,155
109,182,155
109,182,155
109,182,155
109,182,155
107,180,152
108,181,154
109,182,155
108,181,154
108,181,154
108,181,154
107,180,152
111,183,156
111,182,155
111,182,155
109,182,155
109,182,155
109,182,155
109,182,155
108,182,152
109,183,153
109,182,155
108,181,154
109,183,153
108,182,152
108,181,154
108,181,154
111,183,156
109,182,155
109,182,155
109,182,155
109,183,153
109,183,153
111,184,154
109,183,153
108,182,152
108,182,152
107,181,151
108,182,152
108,183,150
109,184,152
108,183,150
108,183,150
108,182,152
109,183,153
109,183,153
109,183,153
109,183,153
108,182,152
109,183,153
107,181,151
110,181,152
110,181,152
111,182,153
110,181,152
109,183,153
109,183,153
109,183,153
109,183,153
109,183,153
108,182,152
110,181,152
110,181,152
111,182,153
110,181,152
111,182,153
110,181,152
111,182,153
111,182,153
111,182,153
110,181,152
109,183,153
108,182,152
111,182,153
111,182,153
111,182,153
113,184,154
113,184,154
111,182,153
110,181,152
111,182,153
111,182,153
111,182,153
112,185,155
109,183,153
109,183,153
109,183,153
111,184,154
111,184,154
112,185,155
111,184,154
111,184,154
109,183,153
109,184,152
109,184,152
109,184,152
109,184,152
111,185,153
109,184,152
111,185,153
111,185,153
109,184,152
109,184,152
109,185,150
109,185,150
109,184,152
111,185,153
113,184,154
113,184,154
113,184,154
113,184,154
111,183,152
113,184,153
111,185,153
112,186,154
113,184,154
113,184,154
113,184,154
113,184,154
113,184,154
113,184,154
115,187,155
111,183,152
113,184,154
113,184,154
113,184,154
111,182,153
111,183,152
113,184,153
111,182,153
111,182,153
113,184,154
113,184,154
113,184,154
113,184,154
111,182,153
113,184,154
111,182,153
110,181,152
110,181,154
111,182,155
109,179,152
108,178,151
111,180,151
109,177,148
107,178,148
106,177,147
102,173,144
103,174,145
104,173,144
104,173,144
105,170,144
106,172,145
104,169,143
103,168,142
101,167,141
100,166,140
99,165,138
97,162,136
100,161,133
97,159,131
100,160,135
97,158,133
95,155,132
95,155,132
93,153,130
93,153,130
88,151,127
87,149,126
88,147,127
84,144,123
84,142,119
84,142,119
81,138,116
80,137,114
80,138,113
77,135,110
77,135,110
74,132,107
73,130,107
71,129,106
70,127,107
66,122,102
64,122,104
62,121,102
30,86,73
133,190,177
99,170,136
99,170,136
98,169,135
98,169,135
99,170,136
102,172,138
101,170,139
102,171,140
102,171,140
102,171,140
102,171,140
103,172,141
103,172,141
103,172,141
105,172,141
105,172,141
106,173,142
105,172,141
104,174,142
104,174,142
105,175,143
104,174,142
104,173,144
105,174,145
104,173,144
104,173,144
106,175,146
106,175,146
108,176,147
106,175,146
106,175,146
108,176,147
108,176,147
106,175,146
108,176,147
106,175,146
106,175,146
105,174,145
106,175,146
109,177,148
106,174,148
106,174,148
106,175,146
106,175,146
106,175,146
104,173,144
106,175,146
106,175,146
108,175,149
106,174,148
106,174,148
108,175,149
105,174,145
106,175,146
106,175,146
105,174,145
108,175,149
106,174,148
105,173,147
106,174,148
103,174,145
103,174,145
104,176,146
104,176,146
103,174,145
103,174,145
103,174,145
103,174,145
103,174,145
104,176,146
103,174,145
103,174,145
104,176,145
104,176,145
104,176,145
104,176,145
106,176,145
108,177,146
105,174,145
106,175,146
104,176,145
103,175,143
103,175,143
104,176,145
103,175,143
103,175,143
102,174,142
102,174,142
106,177,146
103,175,143
104,176,145
106,177,146
103,174,145
103,174,145
104,176,146
104,176,146
103,175,143
104,176,145
104,176,145
103,175,143
104,176,146
103,174,145
102,173,144
102,173,144
103,175,143
103,175,143
103,175,143
104,176,145
104,176,146
103,174,145
103,174,145
102,173,144
102,174,142
103,175,143
103,175,143
103,175,143
103,174,145
103,174,145
103,174,145
103,174,145
103,174,145
103,174,145
101,172,143
103,174,145
101,172,143
103,174,145
103,174,145
102,173,144
103,175,143
102,174,142
102,174,142
103,175,143
104,173,144
104,173,144
105,174,145
104,173,144
104,174,142
105,175,143
104,174,142
104,174,142
102,174,142
102,174,142
103,175,143
102,174,142
102,174,142
104,176,145
103,174,145
103,174,145
105,174,145
106,175,146
105,174,145
105,174,145
103,174,145
103,174,145
102,173,144
102,173,144
102,174,142
103,175,143
103,175,143
103,175,143
102,173,144
103,174,145
103,174,145
102,173,144
103,174,145
103,174,145
103,174,145
104,176,146
103,174,145
103,174,145
104,176,146
104,176,146
102,173,144
104,176,146
103,174,145
102,173,144
103,174,145
103,174,145
102,173,144
102,173,144
103,174,145
103,174,145
103,174,145
103,174,145
103,174,145
102,173,144
103,174,145
102,173,144
103,174,145
103,174,145
104,173,144
105,174,145
104,173,144
104,173,144
104,176,146
104,176,146
103,174,147
103,174,147
104,175,148
103,174,147
104,175,148
103,174,147
103,174,147
104,175,148
103,174,147
103,174,147
104,175,148
103,174,147
103,174,147
103,174,147
103,174,147
104,175,148
103,174,147
103,174,147
102,172,145
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
102,172,145
103,174,147
102,175,148
101,174,147
103,174,147
103,174,147
103,174,147
104,175,148
102,172,145
103,174,147
103,174,147
103,174,147
104,175,148
103,174,147
104,175,148
103,174,147
103,174,145
103,174,145
104,176,146
103,174,145
102,172,145
104,175,148
104,175,148
104,175,148
103,174,147
103,174,147
103,174,147
104,175,148
103,174,145
103,174,145
104,176,146
103,174,145
103,174,145
104,176,146
104,176,146
103,174,145
104,176,146
103,174,145
104,176,146
103,174,145
104,175,148
103,174,147
104,176,146
103,174,145
103,174,145
103,174,145
103,174,145
104,176,146
100,174,144
102,176,146
101,175,145
101,175,145
101,175,145
101,175,145
101,175,145
101,175,145
103,174,145
103,174,145
101,175,145
101,175,145
101,175,145
102,176,146
102,177,145
101,176,143
101,176,143
101,176,143
103,174,145
104,176,146
101,175,145
101,175,145
102,176,146
102,176,146
103,175,143
104,176,145
104,176,146
104,176,146
101,175,145
102,176,146
102,177,145
102,177,145
103,175,143
104,176,145
104,176,145
106,177,146
104,177,147
102,176,146
102,176,146
104,177,147
104,176,146
104,176,146
106,177,147
106,177,147
102,176,146
102,176,146
104,177,147
104,177,147
102,176,146
102,176,146
104,177,147
105,178,148
104,176,146
104,176,146
104,176,146
104,176,146
106,177,147
106,177,147
106,177,147
106,177,147
106,176,149
107,177,150
107,178,148
106,177,147
106,177,146
104,176,145
104,176,146
104,176,146
106,177,147
104,176,146
104,176,146
104,176,146
103,174,145
104,176,146
104,176,146
104,176,146
106,176,149
106,176,149
106,176,149
106,176,149
107,177,150
106,176,149
107,177,150
107,177,150
108,178,151
107,177,150
107,177,150
108,178,151
106,177,147
107,178,148
108,178,151
107,177,150
107,178,148
107,178,148
106,179,150
106,179,150
106,179,151
107,180,152
107,180,152
106,179,151
106,179,150
105,178,148
107,178,148
107,178,148
107,178,148
107,178,148
107,177,150
108,178,151
106,179,150
106,179,150
106,179,150
106,179,150
109,180,151
108,179,150
107,178,148
109,180,151
106,179,150
107,181,151
106,179,151
106,179,151
107,181,151
107,181,151
107,178,148
108,179,150
107,181,151
106,179,150
107,181,151
107,181,151
107,181,151
107,181,151
108,181,154
108,181,154
107,180,152
107,180,152
106,179,151
107,180,152
106,179,151
106,179,151
107,180,152
107,180,152
106,179,150
107,181,151
107,181,151
107,181,151
108,181,154
107,180,152
107,180,152
107,180,152
108,181,154
108,181,154
107,180,152
108,181,154
108,180,155
108,180,155
108,180,155
106,178,153
107,180,152
107,180,152
107,180,152
108,181,154
108,181,154
108,181,154
108,181,154
108,181,154
108,180,155
108,180,155
108,180,155
109,181,156
108,181,154
107,180,152
109,182,155
108,181,154
108,181,154
108,181,154
109,182,155
109,182,155
108,181,154
108,181,154
108,181,154
108,181,154
109,182,155
111,183,156
109,182,155
108,181,154
107,180,152
109,182,155
108,181,154
109,182,155
109,182,155
109,182,155
109,182,155
108,181,154
107,180,152
107,180,152
108,181,154
108,181,154
110,181,154
111,182,155
108,181,154
108,181,154
108,182,152
109,183,153
109,183,153
109,183,153
109,182,155
108,181,154
109,182,155
109,182,155
108,182,152
109,183,153
108,181,154
111,183,156
109,182,155
109,182,155
109,182,155
109,182,155
109,183,153
109,183,153
108,182,152
109,183,153
111,184,154
108,182,152
108,182,152
109,183,153
108,183,150
111,185,153
109,183,153
109,183,153
108,182,152
109,183,153
108,182,152
109,183,153
109,183,153
108,182,152
108,182,152
109,183,153
109,183,153
108,182,152
109,183,153
109,183,153
109,183,153
109,183,153
109,183,153
109,183,153
111,184,154
111,184,154
109,183,153
109,183,153
111,182,153
110,181,152
111,182,153
111,182,153
110,181,152
111,182,153
110,181,152
110,181,152
109,183,153
111,184,154
109,183,153
111,184,154
113,184,154
111,182,153
113,184,154
111,182,153
111,182,153
113,184,154
113,184,154
111,182,153
111,184,154
109,183,153
111,184,154
112,185,155
111,184,154
111,184,154
111,184,154
109,183,153
109,184,152
109,184,152
109,184,152
111,185,153
109,184,152
111,185,153
111,185,153
112,186,154
112,186,154
111,185,153
109,184,152
111,185,153
109,184,152
112,186,154
111,185,153
111,185,153
113,184,154
114,185,155
114,185,155
113,184,154
113,184,153
114,186,154
112,186,154
111,185,153
113,184,154
113,184,154
114,185,155
111,182,153
113,184,153
113,184,153
113,184,154
114,185,155
113,184,154
111,182,153
113,184,154
111,182,153
113,184,153
111,183,152
110,182,150
111,183,152
114,185,155
113,184,154
111,182,153
111,182,153
113,182,153
115,183,154
115,183,154
113,182,153
111,182,153
110,181,152
109,180,151
109,180,151
109,177,148
108,176,147
108,176,147
106,175,146
105,174,145
105,174,145
105,174,145
104,173,144
104,172,145
102,170,143
104,169,143
103,168,142
100,166,140
100,166,140
99,165,137
98,164,136
99,162,136
98,161,135
96,160,134
95,158,133
95,156,130
96,157,131
94,154,131
93,153,130
89,152,128
87,149,126
86,146,123
86,146,123
85,143,120
85,143,120
82,139,117
81,138,116
79,139,114
76,137,112
75,136,110
73,134,108
71,129,106
70,128,105
69,127,104
67,124,102
64,123,102
64,123,102
32,89,75
135,191,178
97,167,134
99,170,136
99,170,136
99,170,136
101,171,137
102,172,138
101,170,139
102,171,140
102,171,140
102,171,140
102,171,140
102,171,140
104,174,142
103,172,141
106,173,142
106,173,142
105,172,141
105,172,141
104,174,142
105,175,143
104,174,142
105,175,143
105,174,145
105,174,145
104,173,144
105,174,145
108,176,147
106,175,146
106,175,146
106,175,146
108,176,147
106,175,146
108,176,147
108,176,147
108,176,147
106,175,146
108,176,147
105,174,145
106,175,146
106,175,146
108,175,149
106,174,148
106,175,146
106,175,146
105,174,145
105,174,145
105,174,145
105,174,145
108,175,149
106,174,148
106,174,148
106,174,148
106,175,146
105,174,145
105,174,145
105,174,145
106,174,148
106,174,148
106,174,148
106,174,148
104,176,146
103,174,145
104,176,146
103,174,145
103,174,145
104,176,146
103,174,145
102,173,144
104,176,146
104,176,146
103,174,145
104,176,146
104,176,145
104,176,145
104,176,145
103,175,143
104,174,142
104,174,142
105,174,145
106,175,146
103,175,143
104,176,145
104,176,145
103,175,143
104,176,145
103,175,143
103,175,143
103,175,143
103,175,143
103,175,143
103,175,143
103,175,143
103,174,145
102,173,144
104,176,146
103,174,145
103,175,143
103,175,143
103,175,143
102,174,142
102,173,144
102,173,144
103,174,145
104,176,146
103,175,143
103,175,143
103,175,143
103,175,143
103,174,145
103,174,145
103,174,145
102,173,144
102,174,142
103,175,143
103,175,143
102,174,142
104,176,146
103,174,145
103,174,145
102,173,144
102,173,144
103,174,145
102,173,144
102,173,144
103,174,145
102,173,144
103,174,145
103,174,145
104,176,145
103,175,143
103,175,143
103,175,143
104,173,144
103,172,143
104,173,144
105,174,145
104,174,142
105,175,143
105,175,143
103,172,141
103,175,143
101,173,141
102,174,142
102,174,142
103,175,143
103,175,143
103,174,145
103,174,145
105,174,145
105,174,145
105,174,145
105,174,145
102,173,144
103,174,145
102,173,144
102,173,144
102,174,142
102,174,142
103,175,143
103,175,143
102,173,144
103,174,145
102,173,144
103,174,145
103,174,145
101,172,143
103,174,145
102,173,144
103,174,145
106,177,147
104,176,146
103,174,145
103,174,145
103,174,145
102,173,144
103,174,145
104,176,146
103,174,145
102,173,144
103,174,145
103,174,145
102,173,144
102,173,144
103,174,145
103,174,145
104,176,146
103,174,145
103,174,145
102,173,144
102,173,144
104,173,144
105,174,145
104,173,144
105,174,145
102,173,144
102,173,144
101,171,144
103,174,147
104,175,148
104,175,148
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
104,175,148
103,174,147
103,174,147
103,174,147
104,175,148
103,174,147
102,172,145
103,174,147
104,175,148
103,174,147
103,174,147
103,174,147
104,175,148
103,174,147
103,174,147
102,175,148
101,174,147
104,175,148
103,174,147
103,174,147
103,174,147
103,174,147
104,175,148
104,175,148
103,174,147
103,174,147
103,174,147
103,174,147
103,174,147
103,174,145
104,176,146
102,173,144
102,173,144
103,174,147
103,174,147
103,174,147
104,175,148
103,174,147
103,174,147
104,175,148
104,175,148
103,174,145
103,174,145
104,176,146
103,174,145
103,174,145
103,174,145
103,174,145
103,174,145
103,174,145
103,174,145
103,174,145
103,174,145
103,174,147
103,174,147
103,174,145
103,174,145
103,174,145
103,174,145
103,174,145
103,174,145
101,175,145
101,175,145
102,176,146
102,176,146
101,175,145
102,176,146
102,176,146
101,175,145
104,176,146
103,174,145
101,175,145
101,175,145
101,175,145
101,175,145
102,177,145
102,177,145
102,177,145
102,177,145
103,174,145
103,174,145
101,175,145
102,176,146
102,176,146
102,176,146
104,176,145
103,175,143
103,174,145
106,177,147
102,176,146
102,176,146
102,177,145
101,176,143
104,176,145
104,176,145
104,176,145
104,176,145
104,177,147
102,176,146
102,176,146
102,176,146
106,177,147
104,176,146
106,177,147
104,176,146
104,177,147
104,177,147
102,176,146
104,177,147
104,177,147
104,177,147
104,177,147
102,176,146
106,177,147
104,176,146
104,176,146
104,176,146
106,177,147
106,177,147
106,177,147
106,177,147
104,175,148
107,177,150
106,177,147
106,177,147
106,177,146
106,177,146
106,177,147
104,176,146
106,177,147
106,177,147
106,177,147
106,177,147
106,177,147
106,177,147
106,177,147
104,176,146
106,176,149
106,176,149
107,177,150
106,176,149
106,176,149
106,176,149
106,176,149
107,177,150
108,178,151
107,177,150
107,177,150
107,177,150
107,178,148
107,178,148
108,178,151
107,177,150
107,178,148
109,180,151
106,179,150
106,179,150
106,179,151
105,177,150
106,179,151
106,179,151
106,179,150
106,179,150
107,178,148
108,179,150
108,179,150
108,179,150
108,178,151
107,177,150
105,178,148
106,179,150
105,178,148
106,179,150
108,179,150
107,178,148
108,179,150
108,179,150
105,178,148
106,179,150
106,179,151
106,179,151
106,179,150
106,179,150
109,180,151
108,179,150
107,181,151
107,181,151
107,181,151
107,181,151
107,181,151
108,182,152
108,181,154
106,179,151
108,181,154
107,180,152
108,181,154
108,181,154
107,180,152
106,179,151
106,179,151
107,180,152
107,181,151
106,179,150
107,181,151
107,181,151
107,180,152
